error, MotorOutput (kP * error), Distance, kP, SetPoint, 
, 2.575696611250871, 0.180298762787561, 7.424303388749129, 0.07, 10.0, 
, 2.575696611250871, 0.180298762787561, 7.424303388749129, 0.07, 10.0, 
, 2.484448616295042, 0.17391140314065295, 7.515551383704958, 0.07, 10.0, 
, 2.484448616295042, 0.17391140314065295, 7.515551383704958, 0.07, 10.0, 
, 2.4378701418824438, 0.1706509099317711, 7.562129858117556, 0.07, 10.0, 
, 2.4378701418824438, 0.1706509099317711, 7.562129858117556, 0.07, 10.0, 
, 2.4378701418824438, 0.1706509099317711, 7.562129858117556, 0.07, 10.0, 
, 2.3962549475302044, 0.16773784632711433, 7.603745052469796, 0.07, 10.0, 
, 2.3962549475302044, 0.16773784632711433, 7.603745052469796, 0.07, 10.0, 
, 2.355021543951838, 0.16485150807662868, 7.644978456048162, 0.07, 10.0, 
, 2.355021543951838, 0.16485150807662868, 7.644978456048162, 0.07, 10.0, 
, 2.355021543951838, 0.16485150807662868, 7.644978456048162, 0.07, 10.0, 
, 2.2183404469050325, 0.1552838312833523, 7.7816595530949675, 0.07, 10.0, 
, 2.2183404469050325, 0.1552838312833523, 7.7816595530949675, 0.07, 10.0, 
, 2.2725547367951062, 0.15907883157565744, 7.727445263204894, 0.07, 10.0, 
, 2.2725547367951062, 0.15907883157565744, 7.727445263204894, 0.07, 10.0, 
, 2.2725547367951062, 0.15907883157565744, 7.727445263204894, 0.07, 10.0, 
, 2.2336120778599824, 0.15635284545019879, 7.766387922140018, 0.07, 10.0, 
, 2.2336120778599824, 0.15635284545019879, 7.766387922140018, 0.07, 10.0, 
, 2.197341954341976, 0.15381393680393832, 7.802658045658024, 0.07, 10.0, 
, 2.197341954341976, 0.15381393680393832, 7.802658045658024, 0.07, 10.0, 
, 2.197341954341976, 0.15381393680393832, 7.802658045658024, 0.07, 10.0, 
, 2.1591628769546, 0.151141401386822, 7.8408371230454, 0.07, 10.0, 
, 2.1591628769546, 0.151141401386822, 7.8408371230454, 0.07, 10.0, 
, 2.1228927534365925, 0.14860249274056148, 7.8771072465634075, 0.07, 10.0, 
, 2.1228927534365925, 0.14860249274056148, 7.8771072465634075, 0.07, 10.0, 
, 2.1228927534365925, 0.14860249274056148, 7.8771072465634075, 0.07, 10.0, 
, 2.087004420692459, 0.14609030944847215, 7.912995579307541, 0.07, 10.0, 
, 2.087004420692459, 0.14609030944847215, 7.912995579307541, 0.07, 10.0, 
, 2.087004420692459, 0.14609030944847215, 7.912995579307541, 0.07, 10.0, 
, 2.0503525064005776, 0.14352467544804046, 7.949647493599422, 0.07, 10.0, 
, 2.0503525064005776, 0.14352467544804046, 7.949647493599422, 0.07, 10.0, 
, 2.0159913367519398, 0.1411193935726358, 7.98400866324806, 0.07, 10.0, 
, 2.0159913367519398, 0.1411193935726358, 7.98400866324806, 0.07, 10.0, 
, 2.0159913367519398, 0.1411193935726358, 7.98400866324806, 0.07, 10.0, 
, 1.981630167103301, 0.13871411169723108, 8.018369832896699, 0.07, 10.0, 
, 1.981630167103301, 0.13871411169723108, 8.018369832896699, 0.07, 10.0, 
, 1.948414369776284, 0.1363890058843399, 8.051585630223716, 0.07, 10.0, 
, 1.948414369776284, 0.1363890058843399, 8.051585630223716, 0.07, 10.0, 
, 1.948414369776284, 0.1363890058843399, 8.051585630223716, 0.07, 10.0, 
, 1.9151985724492668, 0.1340639000714487, 8.084801427550733, 0.07, 10.0, 
, 1.9151985724492668, 0.1340639000714487, 8.084801427550733, 0.07, 10.0, 
, 1.8831281474438715, 0.131818970321071, 8.116871852556129, 0.07, 10.0, 
, 1.8831281474438715, 0.131818970321071, 8.116871852556129, 0.07, 10.0, 
, 1.8831281474438715, 0.131818970321071, 8.116871852556129, 0.07, 10.0, 
, 1.852203094760096, 0.12965421663320673, 8.147796905239904, 0.07, 10.0, 
, 1.852203094760096, 0.12965421663320673, 8.147796905239904, 0.07, 10.0, 
, 1.8205144605285746, 0.12743601223700024, 8.179485539471425, 0.07, 10.0, 
, 1.8205144605285746, 0.12743601223700024, 8.179485539471425, 0.07, 10.0, 
, 1.8205144605285746, 0.12743601223700024, 8.179485539471425, 0.07, 10.0, 
, 1.7918801524880426, 0.125431610674163, 8.208119847511957, 0.07, 10.0, 
, 1.7918801524880426, 0.125431610674163, 8.208119847511957, 0.07, 10.0, 
, 1.7628640536736384, 0.1234004837571547, 8.237135946326362, 0.07, 10.0, 
, 1.7628640536736384, 0.1234004837571547, 8.237135946326362, 0.07, 10.0, 
, 1.7628640536736384, 0.1234004837571547, 8.237135946326362, 0.07, 10.0, 
, 1.7372840718240958, 0.12160988502768671, 8.262715928175904, 0.07, 10.0, 
, 1.7372840718240958, 0.12160988502768671, 8.262715928175904, 0.07, 10.0, 
, 1.7101769268790576, 0.11971238488153405, 8.289823073120942, 0.07, 10.0, 
, 1.7101769268790576, 0.11971238488153405, 8.289823073120942, 0.07, 10.0, 
, 1.7101769268790576, 0.11971238488153405, 8.289823073120942, 0.07, 10.0, 
, 1.6834515727078951, 0.11784161008955267, 8.316548427292105, 0.07, 10.0, 
, 1.6834515727078951, 0.11784161008955267, 8.316548427292105, 0.07, 10.0, 
, 1.659780544727722, 0.11618463813094056, 8.340219455272278, 0.07, 10.0, 
, 1.659780544727722, 0.11618463813094056, 8.340219455272278, 0.07, 10.0, 
, 1.659780544727722, 0.11618463813094056, 8.340219455272278, 0.07, 10.0, 
, 1.635727725973675, 0.11450094081815727, 8.364272274026325, 0.07, 10.0, 
, 1.635727725973675, 0.11450094081815727, 8.364272274026325, 0.07, 10.0, 
, 1.6105295348980064, 0.11273706744286047, 8.389470465101994, 0.07, 10.0, 
, 1.6105295348980064, 0.11273706744286047, 8.389470465101994, 0.07, 10.0, 
, 1.6105295348980064, 0.11273706744286047, 8.389470465101994, 0.07, 10.0, 
, 1.5845677622745917, 0.11091974335922143, 8.415432237725408, 0.07, 10.0, 
, 1.5845677622745917, 0.11091974335922143, 8.415432237725408, 0.07, 10.0, 
, 1.559751361972797, 0.1091825953380958, 8.440248638027203, 0.07, 10.0, 
, 1.559751361972797, 0.1091825953380958, 8.440248638027203, 0.07, 10.0, 
, 1.559751361972797, 0.1091825953380958, 8.440248638027203, 0.07, 10.0, 
, 1.5337895893493823, 0.10736527125445677, 8.466210410650618, 0.07, 10.0, 
, 1.5337895893493823, 0.10736527125445677, 8.466210410650618, 0.07, 10.0, 
, 1.5101185613692074, 0.10570829929584453, 8.489881438630793, 0.07, 10.0, 
, 1.5101185613692074, 0.10570829929584453, 8.489881438630793, 0.07, 10.0, 
, 1.5101185613692074, 0.10570829929584453, 8.489881438630793, 0.07, 10.0, 
, 1.4853021610674144, 0.10397115127471902, 8.514697838932586, 0.07, 10.0, 
, 1.4853021610674144, 0.10397115127471902, 8.514697838932586, 0.07, 10.0, 
, 1.4616311330872414, 0.10231417931610691, 8.538368866912759, 0.07, 10.0, 
, 1.4616311330872414, 0.10231417931610691, 8.538368866912759, 0.07, 10.0, 
, 1.4616311330872414, 0.10231417931610691, 8.538368866912759, 0.07, 10.0, 
, 1.44025084975031, 0.1008175594825217, 8.55974915024969, 0.07, 10.0, 
, 1.44025084975031, 0.1008175594825217, 8.55974915024969, 0.07, 10.0, 
, 1.4169616125440108, 0.09918731287808076, 8.58303838745599, 0.07, 10.0, 
, 1.4169616125440108, 0.09918731287808076, 8.58303838745599, 0.07, 10.0, 
, 1.4169616125440108, 0.09918731287808076, 8.58303838745599, 0.07, 10.0, 
, 1.3974902830764506, 0.09782431981535156, 8.60250971692355, 0.07, 10.0, 
, 1.3974902830764506, 0.09782431981535156, 8.60250971692355, 0.07, 10.0, 
, 1.3757282089656435, 0.09630097462759506, 8.624271791034356, 0.07, 10.0, 
, 1.3757282089656435, 0.09630097462759506, 8.624271791034356, 0.07, 10.0, 
, 1.3757282089656435, 0.09630097462759506, 8.624271791034356, 0.07, 10.0, 
, 1.3558750887242095, 0.09491125621069467, 8.64412491127579, 0.07, 10.0, 
, 1.3558750887242095, 0.09491125621069467, 8.64412491127579, 0.07, 10.0, 
, 1.3360219684827737, 0.09352153779379417, 8.663978031517226, 0.07, 10.0, 
, 1.3360219684827737, 0.09352153779379417, 8.663978031517226, 0.07, 10.0, 
, 1.3360219684827737, 0.09352153779379417, 8.663978031517226, 0.07, 10.0, 
, 1.3165506390152117, 0.09215854473106483, 8.683449360984788, 0.07, 10.0, 
, 1.3165506390152117, 0.09215854473106483, 8.683449360984788, 0.07, 10.0, 
, 1.296697518773776, 0.09076882631416433, 8.703302481226224, 0.07, 10.0, 
, 1.296697518773776, 0.09076882631416433, 8.703302481226224, 0.07, 10.0, 
, 1.296697518773776, 0.09076882631416433, 8.703302481226224, 0.07, 10.0, 
, 1.2787533524017096, 0.08951273466811968, 8.72124664759829, 0.07, 10.0, 
, 1.2787533524017096, 0.08951273466811968, 8.72124664759829, 0.07, 10.0, 
, 1.2608091860296433, 0.08825664302207505, 8.739190813970357, 0.07, 10.0, 
, 1.2608091860296433, 0.08825664302207505, 8.739190813970357, 0.07, 10.0, 
, 1.2608091860296433, 0.08825664302207505, 8.739190813970357, 0.07, 10.0, 
, 1.2440103919791987, 0.08708072743854392, 8.755989608020801, 0.07, 10.0, 
, 1.2440103919791987, 0.08708072743854392, 8.755989608020801, 0.07, 10.0, 
, 1.2264480163810063, 0.08585136114667045, 8.773551983618994, 0.07, 10.0, 
, 1.2264480163810063, 0.08585136114667045, 8.773551983618994, 0.07, 10.0, 
, 1.2264480163810063, 0.08585136114667045, 8.773551983618994, 0.07, 10.0, 
, 1.2100310131044338, 0.08470217091731037, 8.789968986895566, 0.07, 10.0, 
, 1.2100310131044338, 0.08470217091731037, 8.789968986895566, 0.07, 10.0, 
, 1.193995800601737, 0.0835797060421216, 8.806004199398263, 0.07, 10.0, 
, 1.193995800601737, 0.0835797060421216, 8.806004199398263, 0.07, 10.0, 
, 1.193995800601737, 0.0835797060421216, 8.806004199398263, 0.07, 10.0, 
, 1.1779605880990367, 0.08245724116693258, 8.822039411900963, 0.07, 10.0, 
, 1.1779605880990367, 0.08245724116693258, 8.822039411900963, 0.07, 10.0, 
, 1.1626889571440877, 0.08138822700008615, 8.837311042855912, 0.07, 10.0, 
, 1.1626889571440877, 0.08138822700008615, 8.837311042855912, 0.07, 10.0, 
, 1.1626889571440877, 0.08138822700008615, 8.837311042855912, 0.07, 10.0, 
, 1.1462719538675152, 0.08023903677072608, 8.853728046132485, 0.07, 10.0, 
, 1.1462719538675152, 0.08023903677072608, 8.853728046132485, 0.07, 10.0, 
, 1.1317639044603123, 0.07922347331222186, 8.868236095539688, 0.07, 10.0, 
, 1.1317639044603123, 0.07922347331222186, 8.868236095539688, 0.07, 10.0, 
, 1.1317639044603123, 0.07922347331222186, 8.868236095539688, 0.07, 10.0, 
